@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 177\nSize of the tree: 209\n','Number of leaves: 183\nSize of the tree: 211\n','Number of leaves: 179\nSize of the tree: 213\n','Number of leaves: 159\nSize of the tree: 183\n','Number of leaves: 186\nSize of the tree: 217\n','Number of leaves: 166\nSize of the tree: 193\n','Number of leaves: 172\nSize of the tree: 199\n','Number of leaves: 174\nSize of the tree: 209\n','Number of leaves: 208\nSize of the tree: 241\n','Number of leaves: 165\nSize of the tree: 195\n','Number of leaves: 190\nSize of the tree: 215\n','Number of leaves: 173\nSize of the tree: 201\n','Number of leaves: 196\nSize of the tree: 233\n','Number of leaves: 233\nSize of the tree: 266\n','Number of leaves: 174\nSize of the tree: 203\n','Number of leaves: 177\nSize of the tree: 205\n','Number of leaves: 186\nSize of the tree: 213\n','Number of leaves: 161\nSize of the tree: 187\n','Number of leaves: 158\nSize of the tree: 185\n','Number of leaves: 197\nSize of the tree: 229\n','Number of leaves: 189\nSize of the tree: 223\n','Number of leaves: 166\nSize of the tree: 197\n','Number of leaves: 203\nSize of the tree: 237\n','Number of leaves: 178\nSize of the tree: 211\n','Number of leaves: 176\nSize of the tree: 207\n','Number of leaves: 181\nSize of the tree: 207\n','Number of leaves: 158\nSize of the tree: 181\n','Number of leaves: 173\nSize of the tree: 197\n','Number of leaves: 106\nSize of the tree: 126\n','Number of leaves: 180\nSize of the tree: 215\n','Number of leaves: 199\nSize of the tree: 233\n','Number of leaves: 181\nSize of the tree: 211\n','Number of leaves: 190\nSize of the tree: 225\n','Number of leaves: 157\nSize of the tree: 179\n','Number of leaves: 197\nSize of the tree: 233\n','Number of leaves: 179\nSize of the tree: 209\n','Number of leaves: 181\nSize of the tree: 213\n','Number of leaves: 179\nSize of the tree: 203\n','Number of leaves: 178\nSize of the tree: 207\n','Number of leaves: 168\nSize of the tree: 191\n','Number of leaves: 174\nSize of the tree: 205\n','Number of leaves: 168\nSize of the tree: 197\n','Number of leaves: 183\nSize of the tree: 217\n','Number of leaves: 200\nSize of the tree: 239\n','Number of leaves: 188\nSize of the tree: 221\n','Number of leaves: 162\nSize of the tree: 189\n','Number of leaves: 176\nSize of the tree: 203\n','Number of leaves: 204\nSize of the tree: 239\n','Number of leaves: 171\nSize of the tree: 197\n','Number of leaves: 163\nSize of the tree: 195\n','Number of leaves: 167\nSize of the tree: 199\n','Number of leaves: 163\nSize of the tree: 191\n','Number of leaves: 91\nSize of the tree: 112\n','Number of leaves: 169\nSize of the tree: 193\n','Number of leaves: 110\nSize of the tree: 134\n','Number of leaves: 171\nSize of the tree: 199\n','Number of leaves: 180\nSize of the tree: 211\n','Number of leaves: 187\nSize of the tree: 219\n','Number of leaves: 157\nSize of the tree: 183\n','Number of leaves: 175\nSize of the tree: 209\n','Number of leaves: 184\nSize of the tree: 209\n','Number of leaves: 182\nSize of the tree: 215\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,38.901638,30.813184,0,55.801101,44.198899,0,0.111656,0.442198,0.663115,88.439224,132.622598,69.715179,266.19323,-196.478051,1.000005,3.818316,-2.818311,8.067785,0.115726,11.572494,1,35.04999,0.888889,30.813184,0.111111,3.851648,0,0,0.532164,1,0.694656,0.243165,0.53643,0.523563,0.558011,0.4469,0.5531,0.441989,0.76479,0.558011,0.448695,0.243165,0.53643,0.535131,0.447328,0.558011,0,0.006,0,0.01,0,10,132296,130115,19598,55.801101,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,43.731984,25.982838,0,62.729822,37.270178,0,0.252175,0.373061,0.608979,74.611923,121.795323,69.715179,229.110847,-159.395669,1.000005,3.286401,-2.286396,17.713332,0.254083,25.408142,0.918033,32.17704,0.666667,23.109888,0.333333,11.554944,0.081967,2.87295,0.582001,0.918033,0.712379,0.310229,0.647541,0.602916,0.627298,0.375932,0.624068,0.372702,0.690833,0.627298,0.592227,0.310229,0.647541,0.606315,0.591559,0.627298,0,0.007,0,0.01,0,10,132296,130115,19598,62.729822,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,48.732812,20.98201,0,69.903086,30.096914,0,0.396366,0.301603,0.54721,60.320466,109.441663,69.715179,183.418783,-113.703604,1.000005,2.630987,-1.630982,27.687283,0.397151,39.714856,0.95082,33.32622,0.555556,19.25824,0.444444,15.406592,0.04918,1.72377,0.633766,0.95082,0.760573,0.459054,0.697632,0.627323,0.699031,0.303767,0.696233,0.300969,0.765836,0.699031,0.678197,0.459054,0.697632,0.651509,0.677739,0.699031,0,0.006,0,0,0,0,132296,130115,19598,69.903086,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,630,73.56647,44.306574,29.259896,0,60.226587,39.773413,0,0.227231,0.398051,0.629164,79.589451,125.798212,73.595622,259.774198,-186.178576,1.000396,3.531149,-2.530753,15.040926,0.204454,20.437257,0.934426,32.75163,0.7,26.961536,0.3,11.554944,0.065574,2.29836,0.548483,0.934426,0.691231,0.299476,0.580328,0.545733,0.602266,0.36784,0.63216,0.397734,0.698017,0.602266,0.560368,0.299476,0.580328,0.577464,0.566257,0.602266,0,0.007,0,0.01,0,10,132107,129918,19795,60.226587,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,48.158222,21.5566,0,69.078885,30.921115,0,0.379892,0.309774,0.554684,61.954629,110.936361,69.715179,189.875035,-120.159857,1.000005,2.723596,-1.723591,26.545271,0.380769,38.076745,0.934426,32.75163,0.555556,19.25824,0.444444,15.406592,0.065574,2.29836,0.62972,0.934426,0.752393,0.4352,0.70674,0.641533,0.690789,0.311918,0.688082,0.309211,0.749288,0.690789,0.670838,0.4352,0.70674,0.662858,0.670385,0.690789,0.001,0.006,0,0.01,0,10,132296,130115,19598,69.078885,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,47.009042,22.70578,0,67.430484,32.569516,0,0.346953,0.326304,0.569469,65.26066,113.893458,69.715179,206.635304,-136.920125,1.000005,2.964008,-1.964003,24.242252,0.347735,34.773276,0.901639,31.60245,0.555556,19.25824,0.444444,15.406592,0.098361,3.44754,0.621353,0.901639,0.735705,0.389561,0.632058,0.596851,0.674305,0.328221,0.671779,0.325695,0.718709,0.674305,0.656166,0.389561,0.632058,0.613356,0.655724,0.674305,0.001,0.006,0,0.01,0,10,132296,130115,19598,67.430484,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,33.155738,36.559084,0,47.559094,52.440906,0,-0.053034,0.524318,0.722445,104.863179,144.488429,69.715179,327.542528,-257.82735,1.000005,4.69832,-3.698315,-3.393803,-0.048681,-4.868098,0.836066,29.30409,0.888889,30.813184,0.111111,3.851648,0.163934,5.7459,0.487449,0.836066,0.615844,-0.076654,0.48725,0.506154,0.475591,0.528414,0.471586,0.524409,0.44462,0.475591,0.396161,-0.076654,0.48725,0.500105,0.394941,0.475591,0,0.006,0,0,0,0,132296,130115,19598,47.559094,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,47.583632,22.13119,0,68.254685,31.745315,0,0.363421,0.318013,0.562058,63.60235,112.411222,69.715179,196.338116,-126.622937,1.000005,2.816304,-1.816299,25.39643,0.36429,36.428839,0.918033,32.17704,0.555556,19.25824,0.444444,15.406592,0.081967,2.87295,0.625583,0.918033,0.744105,0.412056,0.690346,0.627792,0.682547,0.32007,0.67993,0.317453,0.733608,0.682547,0.663496,0.412056,0.690346,0.641552,0.663048,0.682547,0,0.005,0,0,0,0,132296,130115,19598,68.254685,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,33.32622,36.388602,0,47.803636,52.196364,0,-0.049438,0.521856,0.720571,104.370791,144.113698,69.715179,314.515772,-244.800594,1.000005,4.511462,-3.511457,-3.051173,-0.043766,-4.376627,0.95082,33.32622,1,34.664832,-0,-0,0.04918,1.72377,0.490156,0.95082,0.646853,-0.158349,0.508197,0.524208,0.478036,0.527217,0.472783,0.521964,0.246432,0.478036,0.325214,-0.158349,0.508197,0.519227,0.323427,0.478036,0,0.004,0,0.01,0,10,132296,130115,19598,47.803636,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,31.02786,38.686962,0,44.506834,55.493166,0,-0.115314,0.553636,0.741731,110.726824,148.345725,69.715179,335.585139,-265.86996,1.000005,4.813684,-3.813679,-7.52073,-0.107878,-10.787794,0.885246,31.02786,1,34.664832,-0,-0,0.114754,4.02213,0.472318,0.885246,0.615982,-0.246076,0.483607,0.51864,0.445068,0.559822,0.440178,0.554932,0.237464,0.445068,0.309693,-0.246076,0.483607,0.518625,0.307991,0.445068,0,0.005,0,0,0,0,132296,130115,19598,45.331034,50.4121,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,44.306574,25.408248,0,63.554023,36.445977,0,0.268646,0.364882,0.602179,72.976244,120.435469,69.715179,222.653833,-152.938654,1.000005,3.19378,-2.193775,18.856106,0.270475,27.047347,0.934426,32.75163,0.666667,23.109888,0.333333,11.554944,0.065574,2.29836,0.5863,0.934426,0.720517,0.335506,0.639344,0.587604,0.63554,0.367781,0.632219,0.36446,0.709512,0.63554,0.59909,0.335506,0.639344,0.599873,0.598416,0.63554,0,0.004,0,0.01,0,10,132296,130115,19598,63.554023,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,38.731156,30.983666,0,55.556559,44.443441,0,0.10786,0.444658,0.665148,88.931273,133.029193,69.715179,278.645737,-208.930558,1.000005,3.996937,-2.996932,7.725325,0.110813,11.081267,0.885246,31.02786,0.777778,26.961536,0.222222,7.703296,0.114754,4.02213,0.535061,0.885246,0.666983,0.143658,0.523679,0.520245,0.555566,0.448097,0.551903,0.444434,0.595681,0.555566,0.500471,0.143658,0.523679,0.520877,0.499546,0.555566,0.001,0.004,0,0,0,0,132296,130115,19598,55.556559,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,32.17704,37.537782,0,46.155235,53.844765,0,-0.082382,0.53831,0.731911,107.661694,146.381592,69.715179,327.43965,-257.724471,1.000005,4.696844,-3.696839,-5.34657,-0.076692,-7.669163,0.918033,32.17704,1,34.664832,-0,-0,0.081967,2.87295,0.48139,0.918033,0.631592,-0.206177,0.47541,0.500146,0.461552,0.54352,0.45648,0.538448,0.242025,0.461552,0.317541,-0.206177,0.47541,0.502844,0.315796,0.461552,0,0.004,0,0.01,0,10,132296,130115,19598,46.155235,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,630,73.56647,39.305746,34.260724,0,53.428887,46.571113,0,0.09819,0.465722,0.680718,93.120146,136.106282,73.595622,301.047273,-227.451651,1.000396,4.09218,-3.091784,5.071571,0.068939,6.891132,0.901639,31.60245,0.8,30.813184,0.2,7.703296,0.098361,3.44754,0.506323,0.901639,0.648484,0.141556,0.57541,0.530252,0.534289,0.43265,0.56735,0.465711,0.602922,0.534289,0.47137,0.141556,0.57541,0.565712,0.47934,0.534289,0.001,0.004,0,0.01,0,10,132099,129918,19795,53.428887,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,40.454926,29.259896,0,58.029161,41.970839,0,0.157263,0.420021,0.64631,84.003938,129.261575,69.715179,259.264465,-189.549287,1.000005,3.718929,-2.718924,11.163876,0.160136,16.013552,0.934426,32.75163,0.777778,26.961536,0.222222,7.703296,0.065574,2.29836,0.548483,0.934426,0.691231,0.223431,0.539162,0.535036,0.580292,0.423643,0.576357,0.419708,0.65873,0.580292,0.519035,0.223431,0.539162,0.539411,0.518078,0.580292,0,0.004,0,0,0,0,132304,130115,19598,58.029161,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,38.156566,31.558256,0,54.732358,45.267642,0,0.091399,0.452885,0.67131,90.576724,134.261583,69.715179,285.107676,-215.392497,1.000005,4.089628,-3.089623,6.577627,0.09435,9.434999,0.868852,30.45327,0.777778,26.961536,0.222222,7.703296,0.131148,4.59672,0.530408,0.868852,0.6587,0.11946,0.510018,0.516926,0.547324,0.456249,0.543751,0.452676,0.578081,0.547324,0.494286,0.11946,0.510018,0.514403,0.493372,0.547324,0,0.005,0,0.01,0,10,132296,130115,19598,54.732358,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,43.157394,26.557428,0,61.905622,38.094378,0,0.235707,0.381262,0.615703,76.25211,123.140176,69.715179,235.570134,-165.854956,1.000005,3.379054,-2.379049,16.568285,0.237658,23.765678,0.901639,31.60245,0.666667,23.109888,0.333333,11.554944,0.098361,3.44754,0.577611,0.901639,0.704136,0.285879,0.644809,0.604871,0.619056,0.384084,0.615916,0.380944,0.673375,0.619056,0.585375,0.285879,0.644809,0.603679,0.584715,0.619056,0,0.004,0,0,0,0,132296,130115,19598,61.905622,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,50.86069,18.854132,0,72.955347,27.044653,0,0.458063,0.278285,0.519743,55.656742,103.948318,69.715179,170.792194,-101.077016,1.000005,2.449869,-1.449864,31.166958,0.447064,44.70613,0.901639,31.60245,0.444444,15.406592,0.555556,19.25824,0.098361,3.44754,0.672263,0.901639,0.770237,0.487788,0.741348,0.682455,0.729553,0.272359,0.727641,0.270447,0.759728,0.729553,0.721073,0.487788,0.741348,0.685167,0.7208,0.729553,0,0.004,0,0.01,0,10,132296,130115,19598,72.955347,52.762431,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,41.029516,28.685306,0,58.853361,41.146639,0,0.173737,0.41172,0.639792,82.343713,127.958006,69.715179,249.540391,-179.825212,1.000005,3.579445,-2.57944,12.31902,0.176706,17.6705,0.95082,33.32622,0.777778,26.961536,0.222222,7.703296,0.04918,1.72377,0.552786,0.95082,0.699119,0.25301,0.603825,0.572184,0.588534,0.415492,0.584508,0.411466,0.684236,0.588534,0.525236,0.25301,0.603825,0.575143,0.52427,0.588534,0,0.004,0,0,0,0,132296,130115,19598,58.853361,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,30.45327,39.261552,0,43.682633,56.317367,0,-0.131776,0.561878,0.747262,112.375284,149.451874,69.715179,342.048593,-272.333415,1.000005,4.906397,-3.906392,-8.669945,-0.124363,-12.436237,0.868852,30.45327,1,34.664832,-0,-0,0.131148,4.59672,0.467662,0.868852,0.608043,-0.264225,0.459016,0.497947,0.436826,0.567974,0.432026,0.563174,0.235123,0.436826,0.305701,-0.264225,0.459016,0.503863,0.304022,0.436826,0,0.005,0,0.01,0,10,132296,130115,19598,44.506834,50.4121,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,42.582804,27.132018,0,61.081421,38.918579,0,0.219243,0.389542,0.622355,77.908088,124.470548,69.715179,242.037377,-172.322198,1.000005,3.471821,-2.471816,15.415283,0.221119,22.111802,0.885246,31.02786,0.666667,23.109888,0.333333,11.554944,0.114754,4.02213,0.573128,0.885246,0.695788,0.262364,0.60929,0.565053,0.610814,0.392235,0.607765,0.389186,0.656994,0.610814,0.578531,0.262364,0.60929,0.571867,0.57788,0.610814,0,0.004,0,0.01,0,10,132296,130115,19598,61.081421,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,43.731984,25.982838,0,62.729822,37.270178,0,0.252175,0.373227,0.609226,74.645157,121.844853,69.715179,236.785133,-167.069955,1.000005,3.396482,-2.396477,17.696584,0.253842,25.38412,0.918033,32.17704,0.666667,23.109888,0.333333,11.554944,0.081967,2.87295,0.582001,0.918033,0.712379,0.310229,0.540073,0.555876,0.627298,0.375932,0.624068,0.372702,0.690833,0.627298,0.592227,0.310229,0.540073,0.56599,0.591559,0.627298,0,0.004,0,0,0,0,132296,130115,19598,62.729822,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,42.178696,27.536126,0,60.501762,39.498238,0,0.206693,0.395299,0.626789,79.059575,125.357267,69.715179,236.619922,-166.904743,1.000005,3.394112,-2.394107,14.611009,0.209583,20.958147,0.983607,34.4754,0.777778,26.961536,0.222222,7.703296,0.016393,0.57459,0.561151,0.983607,0.714613,0.318141,0.613843,0.574582,0.605018,0.399189,0.600811,0.394982,0.744849,0.605018,0.537675,0.318141,0.613843,0.587231,0.536692,0.605018,0,0.004,0,0,0,0,132296,130115,19598,60.501762,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,630,73.56647,37.177868,36.388602,0,50.536431,49.463569,0,0.048758,0.494578,0.701454,98.889903,140.25224,73.595622,315.011962,-241.41634,1.000396,4.282005,-3.281608,0.822979,0.011187,1.118245,0.95082,33.32622,0.9,34.664832,0.1,3.851648,0.04918,1.72377,0.490156,0.95082,0.646853,0.095904,0.539344,0.506062,0.505364,0.454545,0.545455,0.494636,0.595219,0.505364,0.399658,0.095904,0.539344,0.527896,0.410782,0.505364,0,0.004,0,0,0,0,132099,129918,19795,50.536431,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,49.881992,19.83283,0,71.551487,28.448513,0,0.429322,0.285104,0.531948,57.020546,106.38918,69.715179,170.490361,-100.775183,1.000005,2.44554,-1.445535,29.987224,0.430141,43.01391,0.983607,34.4754,0.555556,19.25824,0.444444,15.406592,0.016393,0.57459,0.641598,0.983607,0.776616,0.509163,0.741348,0.674575,0.715515,0.287464,0.712536,0.284485,0.801931,0.715515,0.692974,0.509163,0.741348,0.696704,0.69251,0.715515,0,0.004,0,0.01,0,10,132296,130115,19598,71.551487,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,41.604106,28.110716,0,59.677562,40.322438,0,0.190214,0.403502,0.633321,80.700178,126.663774,69.715179,242.505339,-172.79016,1.000005,3.478533,-2.478528,13.465753,0.193155,19.315382,0.967213,33.90081,0.777778,26.961536,0.222222,7.703296,0.032787,1.14918,0.557008,0.967213,0.706912,0.284474,0.613843,0.577016,0.596776,0.40734,0.59266,0.403224,0.712732,0.596776,0.531448,0.284474,0.613843,0.583432,0.530473,0.596776,0,0.005,0,0,0,0,132296,130115,19598,59.677562,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,39.305746,30.409076,0,56.380759,43.619241,0,0.124325,0.436355,0.658814,87.270693,131.762396,69.715179,268.347407,-198.632229,1.000005,3.849216,-2.849211,8.880646,0.127385,12.738468,0.901639,31.60245,0.777778,26.961536,0.222222,7.703296,0.098361,3.44754,0.539623,0.901639,0.675165,0.168949,0.586521,0.56153,0.563808,0.439946,0.560054,0.436192,0.614807,0.563808,0.506655,0.168949,0.586521,0.57291,0.505719,0.563808,0,0.004,0,0.01,0,10,132296,130115,19598,56.380759,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,35.454098,34.260724,0,50.855897,49.144103,0,0.012806,0.491441,0.699273,98.2878,139.854035,69.715179,301.123933,-231.408754,1.000005,4.319367,-3.319362,1.193753,0.017123,1.712329,0.901639,31.60245,0.888889,30.813184,0.111111,3.851648,0.098361,3.44754,0.506323,0.901639,0.648484,0.020822,0.528233,0.530252,0.508559,0.495809,0.504191,0.491441,0.516943,0.508559,0.417311,0.020822,0.528233,0.52109,0.416027,0.508559,0,0.004,0,0,0,0,132296,130115,19598,50.855897,50,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,53.73364,15.981182,0,77.07635,22.92365,0,0.540433,0.237216,0.478495,47.442998,95.698663,69.715179,138.489311,-68.774133,1.000005,1.986512,-0.986507,36.898641,0.52928,52.9277,0.983607,34.4754,0.444444,15.406592,0.555556,19.25824,0.016393,0.57459,0.691139,0.983607,0.811836,0.597508,0.78051,0.703723,0.770763,0.231601,0.768399,0.229237,0.830311,0.770763,0.759585,0.597508,0.78051,0.735161,0.759295,0.770763,0,0.004,0,0,0,0,132304,130115,19598,77.07635,52.762431,?,?,?,?,?,?,?
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221028.1128,631,69.714822,36.432796,33.282026,0,52.259756,47.740244,0,0.042032,0.476366,0.687906,95.272947,137.580631,69.715179,295.879098,-226.163919,1.000005,4.244135,-3.24413,3.263004,0.046805,4.680479,0.819672,28.7295,0.777778,26.961536,0.222222,7.703296,0.180328,6.32049,0.515873,0.819672,0.63322,0.052254,0.54827,0.545551,0.522598,0.480703,0.519297,0.477402,0.532495,0.522598,0.4757,0.052254,0.54827,0.53643,0.474825,0.522598,0,0.004,0,0,0,0,132296,130115,19598,53.083957,50.4121,?,?,?,?,?,?,?
